AZO	ATL	10.127345844504022
BDL	SWF	-8.0
BDL	MEM	-0.8541666666666666
BDL	HPN	-0.6666666666666666
BDL	ALB	0.0
BDL	IAH	0.35833333333333334
BDL	ROC	1.551532033426184
BDL	DAY	1.9447852760736197
BDL	CLE	2.464441430093983
BDL	MIA	2.530762920426579
BDL	ISP	2.5954545454545452
BET	ANI	4.674418604651163
BET	ADQ	6.023809523809524
BET	KSM	6.177884615384615
BET	ANC	9.959116925592804
BFF	RAP	131.0
BFI	DEN	28.0
BFL	SMF	-5.1976401179941005
BFL	SAN	-1.3661971830985915
BFL	SLC	0.09243697478991597
BFL	DEN	1.097305389221557
BFL	BUR	1.1833333333333333
BFL	SNA	1.530612244897959
BFL	IAH	2.55590427618674
BFL	LAX	2.940144665461121
BFL	PHX	3.058311855670103
BFL	SBA	4.031168831168831
BGM	ELM	-0.9778761061946902
BGM	ITH	0.3316582914572864
BGM	IAD	1.6704402515723271
BGM	CVG	1.983982683982684
BGM	BWI	3.727272727272727
BGM	PIT	4.267285723829247
BGM	PHL	4.353191489361702
BGM	JFK	7.823529411764706
BGM	DTW	8.004728132387706
BGM	ATL	13.624347826086957
BGR	SWF	0.11487303506650544
BGR	PWM	0.8398497901480009
BGR	SYR	0.8830188679245283
BGR	MHT	2.3119658119658117
BGR	PIT	2.9545454545454546
BGR	BTV	4.0423728813559325
BGR	PVD	5.450716456795484
BGR	MSP	6.7368421052631575
BGR	BOS	6.7936588921282794
BGR	CVG	7.6347559537844845
BHM	CLE	-2.9096296296296296
BHM	MEM	0.5983945754599391
BHM	RDU	0.8190630048465266
BHM	DCA	0.9740740740740741
BHM	HSV	2.208840068000523
BHM	DTW	2.4226696495152873
BHM	CLT	2.8881944158888113
BHM	STL	3.085067459410016
BHM	IAH	3.478857272418093
BHM	CVG	3.6472878998609177
BIL	PHX	-4.0588235294117645
BIL	BZN	-1.7184285955150902
BIL	FCA	-0.5327731092436975
BIL	MSP	0.7394945778466305
BIL	CVG	1.2942857142857143
BIL	HLN	2.24
BIL	SFO	3.3076923076923075
BIL	SLC	3.5872304078582107
BIL	JAC	3.7756097560975608
BIL	GEG	4.532467532467533
BIS	CPR	-1.2828282828282829
BIS	SLC	0.07156927117531188
BIS	MOT	0.9128622469233822
BIS	MSP	1.9811724748966333
BIS	DEN	3.380740441027716
BIS	FSD	8.03227931488801
BIS	FAR	66.33333333333333
BJI	MSP	5.3689839572192515
BLI	SLC	1.317184643510055
BLI	SEA	4.601367152365533
BMI	LAS	1.52
BMI	MCO	5.66307541625857
BMI	ATL	10.662173250498183
BMI	ORD	11.824257202203558
BNA	FSD	-23.0
BNA	CID	-8.0
BNA	COS	-7.0
BNA	OMA	1.4953271028037383
BNA	TUL	2.4827586206896552
BNA	SDF	2.8353647444060397
BNA	CLT	3.140623075975865
BNA	MEM	3.2792396671852804
BNA	PIT	3.367880627212949
BNA	GSP	3.6941838649155723
BOI	FAT	0.9047619047619048
BOI	DFW	1.25
BOI	IAH	3.2756756756756755
BOI	PHX	3.611568700861101
BOI	SLC	3.6908589624106867
BOI	ATL	4.050955414012739
BOI	DEN	4.273757628596338
BOI	MSP	4.664840182648402
BOI	RNO	5.02551506708703
BOI	ONT	5.691073219658977
BOS	SWF	-5.0
BOS	ONT	-4.0
BOS	AUS	1.2166089965397924
BOS	LGA	3.0314992482928096
BOS	MSY	3.2839116719242902
BOS	LGB	4.986319389634307
BOS	OAK	5.393518518518518
BOS	MDW	5.837130801687763
BOS	DCA	5.8880312665433605
BOS	BDL	5.957978421351505
BPT	IAH	2.3302859365882123
BPT	DFW	2.7187725631768953
BPT	ATL	9.021505376344086
BQK	ATL	9.055733699801497
BQN	JFK	0.9792817679558011
BQN	MIA	1.0824644549763034
BQN	EWR	6.752674368848951
BQN	MCO	8.586341463414634
BRO	IAH	2.944967880085653
BRW	ANC	8.573074908328968
BRW	SCC	9.277294685990338
BRW	FAI	10.788969385370414
BTM	SLC	0.9791666666666666
BTM	HLN	2.6136363636363638
BTM	BZN	2.6738394584139265
BTM	MSO	141.0
BTR	CRP	-8.0
BTR	AEX	-1.5
BTR	MEM	0.7347476926764953
BTR	SHV	1.1873536299765808
BTR	BNA	1.8976085031000887
BTR	MSY	2.475663716814159
BTR	BHM	2.6077688299384176
BTR	JAN	2.7152542372881356
BTR	LFT	3.9291784702549575
BTR	IAH	5.182482109597099
BTV	PWM	-5.729508196721311
BTV	COS	-4.0
BTV	MCO	-0.14776632302405499
BTV	SYR	0.4613861386138614
BTV	HPN	0.8333333333333334
BTV	BDL	1.2545454545454546
BTV	ALB	1.2877871825876663
BTV	MHT	3.721432074546346
BTV	CLE	3.8069883527454245
BTV	BWI	4.6661016949152545
BUF	ISP	-14.0
BUF	RDU	1.248555840821566
BUF	DTW	1.8498686541633576
BUF	FLL	3.0661290322580643
BUF	BDL	3.6360046457607433
BUF	ROC	4.069308985266653
BUF	ALB	4.070830650354154
BUF	MSP	4.322054072436661
BUF	DCA	5.010336391437309
BUF	CVG	5.051952216788263
BUR	MCO	-3.183333333333333
BUR	SBA	-1.280373831775701
BUR	ONT	0.9706652697747512
BUR	PMD	1.0
BUR	LGB	1.5813802083333333
BUR	SNA	2.267605633802817
BUR	SLC	2.5137830569251456
BUR	DEN	3.0998771614854013
BUR	RNO	3.47
BUR	DFW	4.003513350732785
BWI	MLB	1.161473087818697
BWI	DAB	1.5084745762711864
BWI	SRQ	1.5500264690312335
BWI	IAD	1.7972027972027973
BWI	UCA	3.3259031514219832
BWI	CHO	3.744927536231884
BWI	BGM	3.7951339915373765
BWI	DCA	3.9706422018348624
BWI	GSP	4.192834562697576
BWI	SJU	4.2033967253127225
BZN	LAX	-7.2727272727272725
BZN	BIL	-0.08857236411263916
BZN	SLC	3.7912337662337663
BZN	MSP	3.926839535275299
BZN	DEN	5.565647332557753
BZN	MSO	6.464149839040093
BZN	BTM	6.961219512195122
BZN	ATL	9.751677852348994
BZN	GTF	10.462264150943396
BZN	DTW	11.160804020100503
CAE	JAX	-10.0
CAE	FLL	-6.0
CAE	DAB	-5.0
CAE	AEX	-5.0
CAE	HOU	0.0
CAE	JFK	0.0
CAE	GSP	0.84375
CAE	RDU	1.1232105139638582
CAE	CLT	2.9539973654878913
CAE	GSO	2.998165137614679
CAK	RSW	0.3908355795148248
CAK	IND	0.9459459459459459
CAK	DEN	1.3493927125506073
CAK	TPA	1.4184272300469483
CAK	LAS	1.825910931174089
CAK	CLT	1.9072995969547695
CAK	FWA	2.280141843971631
CAK	CMH	2.5310880829015545
CAK	PIT	2.8278433809819763
CAK	DAY	3.2659971975712283
CCR	LAX	2.6387145367813205
CDC	SLC	3.346297896859695
CDC	SGU	7.473282442748092
CDC	LAX	50.5
CDV	YAK	7.197787991956335
CDV	ANC	8.905211912943871
CEC	SMF	2.018867924528302
CEC	ACV	5.409933774834437
CEC	SFO	25.063988095238095
CHA	TYS	-14.4
CHA	SDF	-8.0
CHA	TOL	0.0
CHA	BNA	0.6538102643856921
CHA	BHM	1.375
CHA	MEM	1.4746909947027664
CHA	CLT	1.6933819917187172
CHA	DTW	2.8450704225352115
CHA	IAH	2.960953346855984
CHA	CVG	3.72255880256593
CHO	IAD	-0.4803921568627451
CHO	RIC	0.7425925925925926
CHO	LYH	1.616867469879518
CHO	CVG	1.6179196704428425
CHO	ROA	2.8887545344619103
CHO	BWI	3.8916256157635467
CHO	CLT	3.974548049476689
CHO	ATL	9.016322701688555
CHO	LGA	15.8369384359401
CHO	DCA	87.5
CHS	CLE	-2.74
CHS	RDU	0.4238461538461539
CHS	GSP	1.996577686516085
CHS	GSO	2.1245239908606246
CHS	DCA	2.8687394144689087
CHS	CLT	3.10014285368393
CHS	MYR	3.4
CHS	ORF	3.5707717569786537
CHS	IAH	3.925564538611653
CHS	JFK	4.255791505791506
CIC	SFO	10.121965401947957
CIC	SMF	122.0
CID	ICT	0.0
CID	MLI	0.6640658864325965
CID	CVG	2.3673813945635658
CID	DSM	2.4755213055303718
CID	MSP	2.527126099706745
CID	SUX	2.570779712339137
CID	STL	3.187020604602196
CID	OMA	3.9970238095238093
CID	PIA	4.563758389261745
CID	FSD	5.142857142857143
CKB	CVG	9.166666666666666
CKB	PIT	20.0
CKB	LEX	130.0
CLD	PHX	1.1648016276703967
CLD	LAX	3.9246586217846935
CLE	TUL	-5.0
CLE	CHS	-1.0533333333333332
CLE	DAB	-0.5517241379310345
CLE	MYR	-0.5169491525423728
CLE	AGS	-0.14285714285714285
CLE	SJU	-0.11816192560175055
CLE	FWA	0.0
CLE	HPN	0.1702728127939793
CLE	ABE	0.7014766055861946
CLE	MDT	0.887560417196642
CLL	DFW	2.1475638051044084
CLL	IAH	2.833966793358672
CLL	ILE	165.0
CLT	MDW	1.3133802816901408
CLT	LWB	1.5
CLT	CAK	2.5020538566864445
CLT	TUS	3.360544217687075
CLT	CHO	3.5138014527845036
CLT	MGM	3.650851581508516
CLT	ISO	3.977119784656797
CLT	SLC	4.15234375
CLT	MOB	4.692566754871302
CLT	TYS	4.742660183418478
CMH	OMA	-5.0
CMH	AUS	-5.0
CMH	SYR	-5.0
CMH	CLE	1.047270214236351
CMH	SDF	1.3529411764705883
CMH	CAK	3.4973684210526317
CMH	SLC	3.9229390681003586
CMH	IND	4.140255009107468
CMH	DFW	4.149068101635722
CMH	MEM	4.157088812826518
CMI	PIT	1.1078260869565217
CMI	CVG	1.902127659574468
CMI	DAY	2.9280490681764566
CMI	PIA	3.412568306010929
CMI	STL	3.841726618705036
CMI	DFW	5.978073610023492
CMI	ATL	6.665137614678899
CMI	ORD	8.163503649635036
CMX	MSP	13.512448132780083
COD	DEN	-0.6202090592334495
COD	SLC	2.4377097315436242
COD	CPR	162.0
COS	PUB	0.9264349232012935
COS	ICT	2.4423569598633645
COS	SLC	2.48490521881582
COS	SAN	2.5413135593220337
COS	IAH	2.550640131829129
COS	STL	3.3378699161259693
COS	MSP	3.9857568027210886
COS	DFW	4.708550733533853
COS	DEN	4.811284351863471
COS	MCI	5.198487712665407
CPR	ORD	2.49618320610687
CPR	RAP	3.245
CPR	SLC	3.3094594594594593
CPR	BIS	3.4695945945945947
CPR	DEN	5.429090520465961
CPR	MSP	8.873015873015873
CRP	AUS	1.380327868852459
CRP	SAT	1.8051948051948052
CRP	IAH	3.3613033646268757
CRP	DFW	5.436966483960823
CRP	MFE	5.666666666666667
CRP	HOU	6.375700029474925
CRP	BRO	13.5
CRP	HRL	14.285714285714286
CRP	ATL	15.165793103448276
CRW	DTW	-0.14146341463414633
CRW	CLE	-0.05142857142857143
CRW	GSP	0.0
CRW	CHO	0.0
CRW	IAD	2.436967865970887
CRW	CVG	3.1342521694742214
CRW	IAH	4.67758346581876
CRW	CLT	4.678974132213133
CRW	BNA	5.0
CRW	LGA	5.06440281030445
CSG	ATL	6.974713438166004
CVG	AGS	-3.0
CVG	SMF	3.0
CVG	HTS	3.4393700787401573
CVG	SCE	4.509141617601488
CVG	XNA	4.620068344206275
CVG	SJU	4.850446428571429
CVG	PFN	4.877419354838709
CVG	IAH	5.140012234078706
CVG	MSY	5.179899311810078
CVG	ACY	5.200238379022646
CWA	MLI	-3.0
CWA	ATW	0.5079365079365079
CWA	MKE	0.833578792341679
CWA	MSP	2.1300411522633746
CWA	DTW	7.574833174451859
CWA	ORD	16.41191135734072
CYS	DEN	145.0
DAB	CLE	-3.9651741293532337
DAB	MCO	0.10588235294117647
DAB	BWI	0.8807947019867549
DAB	JAX	1.3134146341463415
DAB	RDU	1.6669941060903732
DAB	DFW	1.7333333333333334
DAB	CLT	4.715244755244755
DAB	PHL	5.112820512820512
DAB	ATL	6.824532224532224
DAB	MLB	7.122802197802198
DAL	DFW	-6.0
DAL	ORD	6.173222089789432
DAL	LAX	6.563308947664603
DAL	IAH	6.695646494616432
DAL	AUS	7.2100963575331605
DAL	SAT	7.211294092647684
DAL	TUL	8.037152956771486
DAL	ELP	8.066339869281046
DAL	OKC	8.102052029840022
DAL	HOU	8.158074551555236
DAY	LAS	-1.3725490196078431
DAY	BNA	-1.25
DAY	MKE	1.3132530120481927
DAY	BDL	1.3190184049079754
DAY	GSO	1.545129579982127
DAY	CLE	2.089472860941655
DAY	CMH	2.646840148698885
DAY	IAD	2.785450061652281
DAY	MSP	3.3571689831748355
DAY	DTW	3.673299713779474
DBQ	LSE	1.0
DBQ	ORD	5.741986634952996
DCA	LFT	-1.0833333333333333
DCA	LIT	0.0
DCA	MYR	0.875
DCA	HOU	1.3506172839506172
DCA	BHM	1.6805555555555556
DCA	MKE	2.104859335038363
DCA	LGA	2.3290181753947676
DCA	MDW	2.84511687939194
DCA	CLE	3.1477246343162295
DCA	LAX	3.2251928020565552
DEN	BTR	-2.0
DEN	RKS	1.675417661097852
DEN	HSV	2.522700814901048
DEN	FCA	3.063106796116505
DEN	BFL	4.085836909871245
DEN	TVC	4.505747126436781
DEN	PIA	5.154015401540154
DEN	MEM	5.452629180197118
DEN	LGB	5.672781065088757
DEN	IDA	5.778752886836028
DET	IND	3.4802981895633653
DET	MDW	6.392717045370439
DET	STL	9.480493827160494
DET	BNA	11.594650205761317
DFW	AGS	0.0
DFW	LYH	0.0
DFW	PHF	0.0
DFW	TOL	3.4274193548387095
DFW	TYR	3.892036944583125
DFW	BPT	4.2994633273703045
DFW	ILE	4.306047851129819
DFW	SPS	4.42908739116414
DFW	ACT	4.43528196402528
DFW	GRB	4.641221374045801
DHN	VPS	0.0
DHN	ATL	11.57642928786359
DLG	AKN	7.371727748691099
DLG	ANC	11.504788306451612
DLG	ADQ	20.25
DLH	MSP	3.3591641747502003
DLH	DTW	7.448422847399829
DLH	ORD	7.597909790979098
DRO	SLC	0.7358044164037855
DRO	IAH	4.179775280898877
DRO	PHX	4.485382541986316
DRO	GJT	5.341258741258741
DRO	DEN	5.548834343226867
DRO	DFW	6.847165991902834
DRO	ABQ	23.0
DSM	MLI	-8.0
DSM	CLE	-4.122302158273381
DSM	LAX	-3.0
DSM	AUS	-2.0
DSM	LNK	-0.7631578947368421
DSM	MKE	0.21822272215973004
DSM	BNA	0.7511737089201878
DSM	PIT	1.4823410696266397
DSM	SLC	1.9666666666666666
DSM	IAH	1.9900299102691925
DTW	ITH	-4.397260273972603
DTW	CRW	2.9757281553398056
DTW	ORH	3.412707182320442
DTW	SCE	3.707736389684814
DTW	DAY	4.278894133513149
DTW	FWA	4.494097222222222
DTW	HPN	4.734500736710869
DTW	SBN	5.147170935080405
DTW	AUS	5.408517350157728
DTW	CHS	5.501368363437329
DUT	ANC	14.652296973655563
EAU	LSE	-12.38623326959847
EAU	MSP	2.0492572322126663
EFD	IAH	-0.6531375935521013
EGE	IAH	3.5063613231552164
EGE	IAD	5.352941176470588
EGE	PHX	6.603921568627451
EGE	DEN	6.628501400560224
EGE	CVG	8.796296296296296
EGE	ATL	10.168276972624799
EGE	DFW	11.129877582249426
EGE	LAX	13.148986889153754
EGE	MSP	13.740458015267176
EGE	ORD	13.882234185733513
EKO	SLC	1.5048592832557197
EKO	RNO	6.38531691746466
ELM	BGM	-1.281391830559758
ELM	AVP	-1.2
ELM	ITH	1.5092105263157896
ELM	SYR	1.906631762652705
ELM	PIT	3.764956636777892
ELM	DTW	4.539420935412027
ELP	SLC	-0.10836584308625921
ELP	ONT	1.5774058577405858
ELP	IAH	2.278627098321343
ELP	DEN	3.8533716440693184
ELP	DFW	4.417080532308959
ELP	STL	5.111450381679389
ELP	ABQ	5.13178689778231
ELP	ATL	5.516378600823045
ELP	LAS	5.803863547540617
ELP	MAF	5.847740370033364
ERI	CVG	1.144492696407422
ERI	CLE	2.03862660944206
ERI	ITH	2.5589005235602094
ERI	DTW	4.477730895452415
ERI	PIT	4.613548698167792
ERI	ATL	15.128798842257599
EUG	SJC	-0.15272727272727274
EUG	PDX	-0.03621298143317477
EUG	PHX	0.8447909284195606
EUG	SLC	2.1293715487772813
EUG	MFR	5.413333333333333
EUG	DEN	6.032212418844681
EUG	LAX	6.042613636363637
EUG	LAS	8.279635258358663
EUG	SFO	12.478930074364444
EVV	LEX	0.0
EVV	STL	0.0
EVV	BNA	0.35714285714285715
EVV	SDF	2.0347222222222223
EVV	IND	2.0912207198628834
EVV	MDW	2.3385518590998045
EVV	MEM	2.381858083394294
EVV	CVG	2.4186437826013796
EVV	DTW	3.9048016701461377
EVV	PIT	4.2152852529601725
EWN	ATL	12.294164668265388
EWR	SWF	-3.75
EWR	HPN	1.175977653631285
EWR	BTR	1.292
EWR	MYR	1.640227576974565
EWR	GUC	2.625
EWR	ROA	2.7394957983193278
EWR	AGS	3.3203050524308866
EWR	STT	4.633567891581965
EWR	SNA	5.667648605996844
EWR	HSV	6.100840336134453
EYW	FLL	-0.43956043956043955
EYW	MIA	4.171131710298462
EYW	MCO	8.348484848484848
EYW	MCN	15.0
EYW	ATL	19.600415368639666
EYW	SRQ	35.0
FAI	JNU	2.2986748216106014
FAI	ANC	5.358942253227201
FAI	MSP	5.394168466522678
FAI	SEA	5.427326214861625
FAI	SLC	6.775700934579439
FAI	SCC	7.509389671361502
FAI	BRW	8.321871127633209
FAI	OME	9.0
FAR	LAN	-6.0
FAR	SLC	-0.4406215316315205
FAR	SUX	0.047619047619047616
FAR	LAS	1.1510791366906474
FAR	FSD	2.1148163782186575
FAR	MSP	2.2912261131050538
FAR	DEN	3.7254088357334636
FAR	ORD	13.551746782243237
FAR	MCI	29.0
FAR	BIS	47.5
FAT	ONT	-2.447562776957164
FAT	LGB	0.7094339622641509
FAT	RAP	1.7045454545454546
FAT	SAN	2.0596153846153844
FAT	PHX	2.720703792278784
FAT	LAX	4.252326134937465
FAT	VIS	4.284533648170012
FAT	DFW	4.548953733922058
FAT	SLC	5.377559445178336
FAT	RNO	5.4378306878306875
FAY	CAE	0.0
FAY	GSO	1.3979871912168345
FAY	CLT	2.11931516209855
FAY	BWI	3.361491628614916
FAY	ORF	5.02076124567474
FAY	ATL	13.803342781741765
FAY	MCN	40.0
FCA	GTF	-2.876625252817105
FCA	DEN	-0.09188660801564028
FCA	BIL	0.4216666666666667
FCA	HLN	3.9858156028368796
FCA	SLC	7.6237170194259205
FCA	MSO	7.920776071139854
FCA	MSP	10.365766481334392
FCA	ATL	10.521739130434783
FCA	PHX	14.695402298850574
FCA	ORD	26.75968992248062
FLG	PHX	3.931578569891702
FLG	GCN	4.920840064620355
FLG	LAS	8.3125
FLL	PIE	-6.5
FLL	GSP	0.0
FLL	LGB	1.4652278177458034
FLL	MKE	1.6395348837209303
FLL	OAK	2.611664295874822
FLL	CLE	3.0737878369675222
FLL	BNA	3.2264918032786887
FLL	GPT	3.5972461273666094
FLL	IAH	3.6789624154522
FLL	RDU	3.7068496257654795
FLO	GSP	-6.0
FLO	ATL	10.005226845076312
FLO	AGS	20.0
FMN	ABQ	203.66666666666666
FNT	MKG	-7.79047619047619
FNT	MCO	-0.29583613163196776
FNT	MKE	-0.1626865671641791
FNT	CLE	0.5680628272251309
FNT	MSP	2.119113573407202
FNT	DTW	2.199098730028677
FNT	PIT	3.809442060085837
FNT	CVG	4.108585001696641
FNT	DAY	4.231819251588609
FNT	DFW	5.264957264957265
FSD	SDF	-25.0
FSD	GRB	-8.0
FSD	CLT	-5.0
FSD	PHX	-4.777777777777778
FSD	IAD	-3.0
FSD	BIS	-0.9484467944481163
FSD	SLC	-0.3429172510518934
FSD	CVG	-0.22000623247117482
FSD	SUX	1.1656626506024097
FSD	MLI	1.3926746166950597
FSM	MEM	1.7356687898089171
FSM	DFW	3.9448653768096333
FSM	ATL	12.167224080267559
FWA	CLE	-10.0
FWA	TVC	-3.0
FWA	MSP	-1.3
FWA	SBN	0.0
FWA	DAY	1.510757946210269
FWA	CVG	2.735719874804382
FWA	PIT	2.761197785606442
FWA	IND	3.0
FWA	CMH	3.3333333333333335
FWA	DTW	3.353917617323588
GCC	SLC	-3.6272189349112427
GCC	DEN	10.36749116607774
GCN	PHX	3.078582434514638
GCN	FLG	3.805945945945946
GCN	LAS	3.9410757108598835
GEG	PSC	1.0197501007658203
GEG	BIL	1.2687038988408852
GEG	SMF	2.510369702434626
GEG	RNO	2.816793893129771
GEG	LAX	2.9307309605817067
GEG	MSP	3.4869353284588787
GEG	SLC	3.8087520787817524
GEG	PHX	3.942818701648167
GEG	ONT	4.0114226375908615
GEG	OAK	4.238916256157635
GFK	MSP	2.1574881409532414
GGG	DFW	0.8527534861734815
GJT	DRO	3.203688181056161
GJT	LAS	4.051643192488263
GJT	SLC	5.102615492534322
GJT	DEN	5.951154212279866
GJT	PHX	7.594377510040161
GJT	DFW	8.913319238900634
GJT	LAX	19.333333333333332
GJT	ORD	45.0
GJT	HDN	70.0
GJT	ASE	89.0
GLH	MEM	-5.5
GNV	DAB	-13.0
GNV	EYW	-3.0
GNV	CHA	0.0
GNV	CLT	4.6342743394860655
GNV	MIA	4.951618284951619
GNV	ATL	9.115527059854248
GNV	TLH	10.875
GNV	MCN	22.0
GNV	RSW	52.0
GPT	PNS	0.0
GPT	BTR	0.0
GPT	LGA	0.0
GPT	JAN	0.5862068965517241
GPT	MEM	2.258829221093372
GPT	TPA	2.8869806094182824
GPT	MOB	3.604895104895105
GPT	IAH	4.646758703481392
GPT	SHV	5.0
GPT	FLL	8.177178899082568
GRB	IAD	-19.0
GRB	ATW	-7.992673992673993
GRB	AZO	-4.218559218559219
GRB	MSN	-1.3520286396181385
GRB	DTW	1.7662244014998558
GRB	MKE	1.9609571788413098
GRB	MSP	2.722562909706069
GRB	DSM	3.0
GRB	CVG	3.359567246499788
GRB	ATL	5.927461139896373
GRK	DFW	6.19874922685726
GRK	IAH	6.84556313993174
GRK	ATL	17.037037037037038
GRR	CHA	-10.0
GRR	MKG	-6.130434782608695
GRR	LAN	-3.7161290322580647
GRR	GRB	-1.1666666666666667
GRR	TOL	0.3333333333333333
GRR	LAS	0.35121951219512193
GRR	MKE	1.1745689655172413
GRR	DEN	1.95707656612529
GRR	DTW	2.597773291490935
GRR	STL	2.636861313868613
GSO	BNA	0.5734929810074318
GSO	RDU	0.7377722975750103
GSO	RIC	0.9463253509496284
GSO	PBI	1.9694656488549618
GSO	DTW	2.496689377219077
GSO	MYR	2.830769230769231
GSO	RSW	3.6493506493506493
